ChangeSet	RunIndex	Tool	Size	Query	PhaseName	Iteration	MetricName	MetricValue
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	1	memory	262039392
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	2	time	4993287
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	2	memory	262039392
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	3	time	4533137
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	3	memory	262039392
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	4	time	4995825
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	4	memory	262039392
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	5	time	2901378
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	5	memory	270349664
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	6	time	2924172
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	6	memory	270349664
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	7	time	2733410
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	7	memory	270349664
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	8	time	2993110
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	8	memory	270349664
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	9	time	2679820
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	9	memory	270349664
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	10	time	2527774
fixed	1	EMFIncQuery-Incremental	256	RouteSensor	repair	10	memory	270349664
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	check	0	rss	1132
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	1	rss	1122
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	2	rss	1112
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	3	rss	1102
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	4	rss	1092
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	5	rss	1082
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	6	rss	1072
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	7	rss	1062
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	8	rss	1052
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	9	rss	1042
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	10	rss	1032
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	read	0	time	7397376499
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	read	0	memory	375359912
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	check	0	time	2974
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	check	0	memory	375359912
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	1	time	1393
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	1	memory	375359912
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	2	time	1242
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	2	memory	375359912
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	3	time	1269
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	3	memory	375359912
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	4	time	1363
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	4	memory	375359912
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	5	time	1329
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	5	memory	388346736
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	6	time	1216
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	6	memory	388346736
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	7	time	1281
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	7	memory	388346736
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	8	time	1432
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	8	memory	388346736
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	9	time	1654
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	9	memory	389518688
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	10	time	1492
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	recheck	10	memory	389518688
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	1	time	2452063
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	1	memory	375359912
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	2	time	1501979
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	2	memory	375359912
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	3	time	1630430
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	3	memory	375359912
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	4	time	2546087
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	4	memory	375359912
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	5	time	1146785
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	5	memory	388346736
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	6	time	1135242
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	6	memory	388346736
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	7	time	1128204
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	7	memory	388346736
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	8	time	1175943
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	8	memory	388346736
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	9	time	1060875
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	9	memory	389518688
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	10	time	1105302
fixed	2	EMFIncQuery-Incremental	256	RouteSensor	repair	10	memory	389518688
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	check	0	rss	1132
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	1	rss	1122
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	2	rss	1112
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	3	rss	1102
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	4	rss	1092
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	5	rss	1082
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	6	rss	1072
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	7	rss	1062
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	8	rss	1052
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	9	rss	1042
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	10	rss	1032
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	read	0	time	6033009510
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	read	0	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	check	0	time	2644
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	check	0	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	1	time	1134
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	1	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	2	time	1200
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	2	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	3	time	1236
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	3	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	4	time	1395
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	4	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	5	time	1344
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	5	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	6	time	1318
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	6	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	7	time	1479
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	7	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	8	time	1281
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	8	memory	766814496
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	9	time	1269
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	9	memory	766814496
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	10	time	1814
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	recheck	10	memory	766814496
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	1	time	1230557
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	1	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	2	time	907699
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	2	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	3	time	937949
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	3	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	4	time	1045444
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	4	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	5	time	1153098
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	5	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	6	time	1146372
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	6	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	7	time	974665
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	7	memory	753786384
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	8	time	1009967
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	8	memory	766814496
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	9	time	931369
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	9	memory	766814496
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	10	time	1138806
fixed	3	EMFIncQuery-Incremental	256	RouteSensor	repair	10	memory	766814496
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	check	0	rss	1132
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	1	rss	1122
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	2	rss	1112
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	3	rss	1102
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	4	rss	1092
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	5	rss	1082
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	6	rss	1072
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	7	rss	1062
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	8	rss	1052
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	9	rss	1042
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	10	rss	1032
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	read	0	time	6416239580
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	read	0	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	check	0	time	2607
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	check	0	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	1	time	1320
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	1	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	2	time	1044
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	2	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	3	time	1179
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	3	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	4	time	1088
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	4	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	5	time	1077
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	5	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	6	time	1290
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	6	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	7	time	1104
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	7	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	8	time	1191
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	8	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	9	time	1095
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	9	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	10	time	1416
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	recheck	10	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	1	time	1386574
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	1	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	2	time	1006246
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	2	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	3	time	919329
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	3	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	4	time	912415
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	4	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	5	time	1000599
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	5	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	6	time	928147
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	6	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	7	time	891104
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	7	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	8	time	1011720
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	8	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	9	time	900039
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	9	memory	753540560
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	10	time	894671
fixed	4	EMFIncQuery-Incremental	256	RouteSensor	repair	10	memory	753540560
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	check	0	rss	1132
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	1	rss	1122
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	2	rss	1112
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	3	rss	1102
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	4	rss	1092
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	5	rss	1082
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	6	rss	1072
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	7	rss	1062
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	8	rss	1052
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	9	rss	1042
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	10	rss	1032
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	read	0	time	6180845590
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	read	0	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	check	0	time	3004
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	check	0	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	1	time	1314
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	1	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	2	time	1088
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	2	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	3	time	1098
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	3	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	4	time	1155
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	4	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	5	time	1095
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	5	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	6	time	1179
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	6	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	7	time	1065
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	7	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	8	time	1059
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	8	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	9	time	1071
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	9	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	10	time	1360
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	recheck	10	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	1	time	1146839
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	1	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	2	time	923835
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	2	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	3	time	950701
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	3	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	4	time	950779
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	4	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	5	time	884867
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	5	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	6	time	856355
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	6	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	7	time	866572
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	7	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	8	time	856688
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	8	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	9	time	1005413
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	9	memory	1055391600
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	10	time	858882
fixed	5	EMFIncQuery-Incremental	256	RouteSensor	repair	10	memory	1055391600
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	check	0	rss	2232
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	1	rss	2222
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	2	rss	2212
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	3	rss	2202
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	4	rss	2192
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	5	rss	2182
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	6	rss	2172
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	7	rss	2162
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	8	rss	2152
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	9	rss	2142
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	10	rss	2132
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	read	0	time	20052925088
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	read	0	memory	571552696
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	check	0	time	31446
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	check	0	memory	571552696
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	1	time	2905
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	1	memory	571552696
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	2	time	2027
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	2	memory	571552696
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	3	time	1263
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	3	memory	571552696
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	4	time	1110
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	4	memory	571552696
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	5	time	1348
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	5	memory	580501024
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	6	time	1365
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	6	memory	580501024
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	7	time	1149
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	7	memory	580501024
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	8	time	1570
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	8	memory	580501024
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	9	time	1155
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	9	memory	580501024
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	10	time	1503
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	recheck	10	memory	580501024
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	1	time	12312206
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	1	memory	571552696
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	2	time	5964030
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	2	memory	571552696
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	3	time	3552830
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	3	memory	571552696
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	4	time	3735444
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	4	memory	571552696
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	5	time	3379525
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	5	memory	580501024
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	6	time	3436382
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	6	memory	580501024
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	7	time	3220523
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	7	memory	580501024
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	8	time	3769724
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	8	memory	580501024
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	9	time	2747314
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	9	memory	580501024
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	10	time	2697849
fixed	1	EMFIncQuery-Incremental	512	RouteSensor	repair	10	memory	580501024
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	check	0	rss	2232
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	1	rss	2222
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	2	rss	2212
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	3	rss	2202
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	4	rss	2192
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	5	rss	2182
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	6	rss	2172
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	7	rss	2162
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	8	rss	2152
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	9	rss	2142
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	10	rss	2132
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	read	0	time	16738790941
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	read	0	memory	613188248
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	check	0	time	3341
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	check	0	memory	613188248
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	1	time	1525
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	1	memory	613188248
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	2	time	2755
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	2	memory	613188248
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	3	time	2081
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	3	memory	613188248
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	4	time	1614
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	4	memory	613188248
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	5	time	2367
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	5	memory	624901336
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	6	time	2118
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	6	memory	624901336
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	7	time	1476
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	7	memory	624901336
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	8	time	1458
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	8	memory	624901336
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	9	time	1393
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	9	memory	624901336
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	10	time	1582
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	recheck	10	memory	624901336
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	repair	1	time	2953438
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	repair	1	memory	613188248
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	repair	2	time	2361741
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	repair	2	memory	613188248
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	repair	3	time	2083158
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	repair	3	memory	613188248
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	repair	4	time	2156069
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	repair	4	memory	613188248
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	repair	5	time	1887338
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	repair	5	memory	624901336
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	repair	6	time	1996941
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	repair	6	memory	624901336
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	repair	7	time	1918596
fixed	2	EMFIncQuery-Incremental	512	RouteSensor	repair	7	memory	624901336
