ChangeSet	RunIndex	Tool	Size	Query	PhaseName	Iteration	MetricName	MetricValue
fixed	3	FunnyQT	1	PosLength	repair	9	memory	20399608
fixed	3	FunnyQT	1	PosLength	repair	10	time	884
fixed	3	FunnyQT	1	PosLength	repair	10	memory	20399608
fixed	4	FunnyQT	1	PosLength	check	0	rss	43
fixed	4	FunnyQT	1	PosLength	recheck	1	rss	33
fixed	4	FunnyQT	1	PosLength	recheck	2	rss	23
fixed	4	FunnyQT	1	PosLength	recheck	3	rss	13
fixed	4	FunnyQT	1	PosLength	recheck	4	rss	3
fixed	4	FunnyQT	1	PosLength	recheck	5	rss	0
fixed	4	FunnyQT	1	PosLength	recheck	6	rss	0
fixed	4	FunnyQT	1	PosLength	recheck	7	rss	0
fixed	4	FunnyQT	1	PosLength	recheck	8	rss	0
fixed	4	FunnyQT	1	PosLength	recheck	9	rss	0
fixed	4	FunnyQT	1	PosLength	recheck	10	rss	0
fixed	4	FunnyQT	1	PosLength	read	0	time	47410156
fixed	4	FunnyQT	1	PosLength	read	0	memory	20400616
fixed	4	FunnyQT	1	PosLength	check	0	time	2602981
fixed	4	FunnyQT	1	PosLength	check	0	memory	20400616
fixed	4	FunnyQT	1	PosLength	recheck	1	time	2131699
fixed	4	FunnyQT	1	PosLength	recheck	1	memory	20400616
fixed	4	FunnyQT	1	PosLength	recheck	2	time	2089425
fixed	4	FunnyQT	1	PosLength	recheck	2	memory	20400616
fixed	4	FunnyQT	1	PosLength	recheck	3	time	2030860
fixed	4	FunnyQT	1	PosLength	recheck	3	memory	20400616
fixed	4	FunnyQT	1	PosLength	recheck	4	time	2031365
fixed	4	FunnyQT	1	PosLength	recheck	4	memory	20400616
fixed	4	FunnyQT	1	PosLength	recheck	5	time	2267880
fixed	4	FunnyQT	1	PosLength	recheck	5	memory	20400616
fixed	4	FunnyQT	1	PosLength	recheck	6	time	2108115
fixed	4	FunnyQT	1	PosLength	recheck	6	memory	20400616
fixed	4	FunnyQT	1	PosLength	recheck	7	time	2029191
fixed	4	FunnyQT	1	PosLength	recheck	7	memory	20400616
fixed	4	FunnyQT	1	PosLength	recheck	8	time	2037723
fixed	4	FunnyQT	1	PosLength	recheck	8	memory	20400616
fixed	4	FunnyQT	1	PosLength	recheck	9	time	2027005
fixed	4	FunnyQT	1	PosLength	recheck	9	memory	20400616
fixed	4	FunnyQT	1	PosLength	recheck	10	time	2046337
fixed	4	FunnyQT	1	PosLength	recheck	10	memory	20400616
fixed	4	FunnyQT	1	PosLength	repair	1	time	63531
