ChangeSet	RunIndex	Tool	Size	Query	PhaseName	Iteration	MetricName	MetricValue
fixed	1	Sigma	8	PosLength	recheck	1	rss	539
fixed	1	Sigma	8	PosLength	recheck	2	rss	529
fixed	1	Sigma	8	PosLength	recheck	3	rss	519
fixed	1	Sigma	8	PosLength	recheck	4	rss	509
fixed	1	Sigma	8	PosLength	recheck	5	rss	499
fixed	1	Sigma	8	PosLength	read	0	time	1055721210
fixed	1	Sigma	8	PosLength	read	0	memory	41960552
fixed	1	Sigma	8	PosLength	check	0	time	46567488
fixed	1	Sigma	8	PosLength	check	0	memory	44603560
fixed	1	Sigma	8	PosLength	recheck	1	time	13096130
fixed	1	Sigma	8	PosLength	recheck	1	memory	47245992
fixed	1	Sigma	8	PosLength	recheck	2	time	14572154
fixed	1	Sigma	8	PosLength	recheck	2	memory	48567216
fixed	1	Sigma	8	PosLength	recheck	3	time	14555472
fixed	1	Sigma	8	PosLength	recheck	3	memory	49888440
fixed	1	Sigma	8	PosLength	recheck	4	time	11611874
fixed	1	Sigma	8	PosLength	recheck	4	memory	49888440
fixed	1	Sigma	8	PosLength	recheck	5	time	8919549
fixed	1	Sigma	8	PosLength	recheck	5	memory	51209640
